LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,R2,Singular_fit
just,inv,log,inv_sqrt,Random Slope + Intercept,559.1576060013339,0.7967523519285487,FALSE
inv,inv_sqrt,inv,inv_sqrt,Random Intercept,559.174221262317,0.725829548220332,FALSE
inv_sqrt,inv,inv,inv_sqrt,Random Intercept,561.0473460309146,0.7652099837503268,FALSE
inv_sqrt,inv,log,inv_sqrt,Random Intercept,561.2885606282109,0.7971318618999231,FALSE
inv_sqrt,log,inv_sqrt,inv_sqrt,Random Intercept,561.3815808821092,0.7563140007506103,FALSE
inv,just,inv_sqrt,inv_sqrt,Random Intercept,561.4860364676445,0.7043700512650479,FALSE
inv_sqrt,sqrt,inv_sqrt,inv_sqrt,Random Intercept,561.609320215305,0.7386628069370383,FALSE
inv_sqrt,inv_sqrt,inv,inv_sqrt,Random Intercept,561.6447006222047,0.7481463620629201,FALSE
inv_sqrt,inv_sqrt,log,inv_sqrt,Random Intercept,561.8113044892134,0.7843870276382006,FALSE
inv,log,log,inv_sqrt,Random Intercept,562.1180915729188,0.7543490221808099,FALSE
inv,log,inv,inv_sqrt,Random Intercept,562.2553477594581,0.7064401041975189,FALSE
inv,sqrt,log,inv_sqrt,Random Intercept,562.2660580318899,0.7386975089940209,FALSE
just,sqrt,log,inv_sqrt,Random Slope,562.300205148573,0.8170693523357873,FALSE
just,sqrt,log,inv_sqrt,Random Slope + Intercept,562.300205148573,0.8170693523357873,FALSE
inv,sqrt,inv,inv_sqrt,Random Intercept,562.3066932940048,0.6865815515130494,FALSE
just,inv_sqrt,inv,inv_sqrt,Random Slope,562.6168639642783,0.7710238155153772,FALSE
just,inv_sqrt,inv,inv_sqrt,Random Slope + Intercept,562.6168639642783,0.7710238155153772,FALSE
inv,inv,sqrt,inv_sqrt,Random Intercept,562.8062893786246,0.7838135888135987,FALSE
inv,inv_sqrt,sqrt,inv_sqrt,Random Intercept,563.2145477439332,0.7709036810636919,FALSE
log,inv,inv_sqrt,inv_sqrt,Random Intercept,563.4518371258023,0.7965430808460837,FALSE
just,log,inv,inv_sqrt,Random Slope,563.9216010195744,0.8286015495626745,FALSE
just,log,inv,inv_sqrt,Random Slope + Intercept,563.9216010195744,0.8286015495626745,FALSE
log,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,564.0391240283269,0.7829309278627982,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,564.3294071294499,0.7584492024258753,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,564.3294071294499,0.7584492024258753,FALSE
inv_sqrt,just,inv_sqrt,inv_sqrt,Random Intercept,564.3703831336827,0.72098868178905,FALSE
inv,sq,inv_sqrt,inv_sqrt,Random Intercept,564.8178894673441,0.6765021596839018,FALSE
inv_sqrt,log,inv,inv_sqrt,Random Intercept,564.8294291483112,0.728640510309024,FALSE
inv,just,inv,inv_sqrt,Random Intercept,564.8520980613351,0.6678140001699855,FALSE
inv_sqrt,log,log,inv_sqrt,Random Intercept,564.9764779810164,0.7696943779892953,FALSE
inv,just,log,inv_sqrt,Random Intercept,564.9830224555589,0.7232496224839434,FALSE
inv_sqrt,sqrt,inv,inv_sqrt,Random Intercept,564.9898973943349,0.707945050349807,FALSE
inv,cub,inv_sqrt,inv_sqrt,Random Slope,565.0838116496934,0.6615020857708367,FALSE
inv,cub,inv_sqrt,inv_sqrt,Random Slope + Intercept,565.0838116496934,0.6615020857708367,FALSE
inv_sqrt,sqrt,log,inv_sqrt,Random Intercept,565.1894404479349,0.7538034265143296,FALSE
inv_sqrt,inv,sqrt,inv_sqrt,Random Intercept,565.655830126327,0.7976942697193712,FALSE
inv_sqrt,inv_sqrt,sqrt,inv_sqrt,Random Intercept,566.1033041526617,0.7852196584710113,FALSE
just,inv,sqrt,inv_sqrt,Random Slope,566.2528590441844,0.7884987657147795,FALSE
just,inv,sqrt,inv_sqrt,Random Slope + Intercept,566.2528590441844,0.7884987657147795,FALSE
inv,log,sqrt,inv_sqrt,Random Intercept,566.2579499399063,0.7564396152623393,FALSE
inv,sqrt,sqrt,inv_sqrt,Random Intercept,566.356400013319,0.7411831729206693,FALSE
log,inv,inv,inv_sqrt,Random Intercept,566.6905002268555,0.7783268620660817,FALSE
inv,cub,inv_sqrt,inv_sqrt,Random Intercept,567.0876273724631,0.6594803706337788,FALSE
sqrt,inv,inv_sqrt,inv_sqrt,Random Intercept,567.1580783023288,0.7975649921624768,FALSE
log,log,inv_sqrt,inv_sqrt,Random Intercept,567.2636656016543,0.7669302339686561,FALSE
log,inv_sqrt,inv,inv_sqrt,Random Intercept,567.3103966912818,0.7620206351890327,FALSE
log,inv,log,inv_sqrt,Random Intercept,567.3402583861579,0.8045906403388011,FALSE
log,sqrt,inv_sqrt,inv_sqrt,Random Intercept,567.5171912680102,0.7493617225886827,FALSE
inv_sqrt,just,inv,inv_sqrt,Random Intercept,567.6401871469758,0.6876882203934368,FALSE
sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,567.682929527613,0.7844414935991673,FALSE
inv,log,sqrt,inv_sqrt,Random Slope,567.8014656436975,0.7792875847560458,FALSE
inv,log,sqrt,inv_sqrt,Random Slope + Intercept,567.8014656436975,0.7792875847560458,FALSE
inv,sq,inv,inv_sqrt,Random Intercept,567.8264815527654,0.6383534442386964,FALSE
inv_sqrt,sq,inv_sqrt,inv_sqrt,Random Intercept,567.8430098443214,0.6904768594612658,FALSE
log,inv_sqrt,log,inv_sqrt,Random Intercept,567.8513823948197,0.7923304847503174,FALSE
inv_sqrt,just,log,inv_sqrt,Random Intercept,567.9716060349823,0.737744435936432,FALSE
inv,sq,log,inv_sqrt,Random Intercept,568.4933449162736,0.6968184172363975,FALSE
just,log,sqrt,inv_sqrt,Random Slope,568.7312609648179,0.8302062637718534,FALSE
just,log,sqrt,inv_sqrt,Random Slope + Intercept,568.7312609648179,0.8302062637718534,FALSE
inv,just,sqrt,inv_sqrt,Random Intercept,569.0443124630275,0.7260925078818663,FALSE
inv_sqrt,log,sqrt,inv_sqrt,Random Intercept,569.197034030391,0.7709129693343496,FALSE
just,just,inv,inv_sqrt,Random Slope,569.2590588714997,0.7933219152734867,FALSE
just,just,inv,inv_sqrt,Random Slope + Intercept,569.2590588714997,0.7933219152734867,FALSE
inv_sqrt,sqrt,sqrt,inv_sqrt,Random Intercept,569.3514393204347,0.7554804207484317,FALSE
inv,cub,inv,inv_sqrt,Random Intercept,569.6862352046696,0.6219864499101799,FALSE
sqrt,inv,inv,inv_sqrt,Random Intercept,570.1784262718849,0.781708770374449,FALSE
inv_sqrt,cub,inv_sqrt,inv_sqrt,Random Intercept,570.2070327284968,0.6709143664338117,FALSE
log,just,inv_sqrt,inv_sqrt,Random Intercept,570.3100494150257,0.731429908900495,FALSE
log,log,inv,inv_sqrt,Random Intercept,570.5338281811994,0.7429403485264623,FALSE
log,sqrt,inv,inv_sqrt,Random Intercept,570.7438864910913,0.7221994052319638,FALSE
sqrt,inv_sqrt,inv,inv_sqrt,Random Intercept,570.7496341387066,0.7660883707579379,FALSE
inv_sqrt,sq,inv,inv_sqrt,Random Intercept,570.7860289878106,0.6543258866173517,FALSE
sqrt,log,inv_sqrt,inv_sqrt,Random Intercept,570.8544551560419,0.7689053137122694,FALSE
log,log,log,inv_sqrt,Random Intercept,571.0164370113343,0.7779670181220488,FALSE
inv,cub,log,inv_sqrt,Random Intercept,571.0336821599772,0.679853774649572,FALSE
sqrt,sqrt,inv_sqrt,inv_sqrt,Random Intercept,571.0665029029835,0.751719523763744,FALSE
inv,inv,just,inv_sqrt,Random Intercept,571.0720436112408,0.7798862876783759,FALSE
sqrt,inv,log,inv_sqrt,Random Intercept,571.2137391069602,0.8039858550573515,FALSE
inv_sqrt,cub,inv_sqrt,inv_sqrt,Random Slope,571.2186210554885,0.7418080080024048,FALSE
inv_sqrt,cub,inv_sqrt,inv_sqrt,Random Slope + Intercept,571.2186210554885,0.7418080080024048,FALSE
log,sqrt,log,inv_sqrt,Random Intercept,571.2386623744677,0.7621859616210733,FALSE
inv,inv_sqrt,just,inv_sqrt,Random Intercept,571.4166195486944,0.7666304997487153,FALSE
inv_sqrt,sq,log,inv_sqrt,Random Intercept,571.5945378134892,0.7093817128516453,FALSE
sqrt,inv_sqrt,log,inv_sqrt,Random Intercept,571.6555313963848,0.7920772599768457,FALSE
log,inv,sqrt,inv_sqrt,Random Intercept,571.7983956719929,0.8042949438118407,FALSE
inv_sqrt,just,sqrt,inv_sqrt,Random Intercept,572.0954395883099,0.7398859820277061,FALSE
log,inv_sqrt,sqrt,inv_sqrt,Random Intercept,572.2303021037891,0.7922506724162807,FALSE
inv,sq,sqrt,inv_sqrt,Random Intercept,572.5692656371713,0.7000821487410438,FALSE
inv_sqrt,cub,inv,inv_sqrt,Random Intercept,572.7554530899922,0.6345747648970812,FALSE
log,just,inv,inv_sqrt,Random Intercept,573.4481651405872,0.7013878868883316,FALSE
sqrt,just,inv_sqrt,inv_sqrt,Random Intercept,573.8296181936864,0.7340392746824461,FALSE
log,sq,inv_sqrt,inv_sqrt,Random Intercept,573.8474692524717,0.6996324336624541,FALSE
sqrt,log,inv,inv_sqrt,Random Intercept,573.9367540339011,0.747627518795998,FALSE
inv_sqrt,inv,just,inv_sqrt,Random Intercept,573.9488765885391,0.7938967918971039,FALSE
log,just,log,inv_sqrt,Random Intercept,574.0363245734993,0.745991682638654,FALSE
sqrt,sqrt,inv,inv_sqrt,Random Intercept,574.1237634302388,0.7273401584576211,FALSE
inv_sqrt,cub,log,inv_sqrt,Random Intercept,574.212662781293,0.6904456591610936,FALSE
just,inv,inv_sqrt,inv_sqrt,Random Intercept,574.2127955002582,0.7899725282732353,FALSE
inv_sqrt,inv_sqrt,just,inv_sqrt,Random Intercept,574.3326413225485,0.7810869271289176,FALSE
inv,log,just,inv_sqrt,Random Intercept,574.3943668159307,0.7518420769763324,FALSE
inv,sqrt,just,inv_sqrt,Random Intercept,574.431281416593,0.736289887016773,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,574.6228611044214,0.7771482719397554,FALSE
sqrt,log,log,inv_sqrt,Random Intercept,574.7585370941717,0.7780587123082744,FALSE
sqrt,sqrt,log,inv_sqrt,Random Intercept,574.9286337918269,0.7625815051878082,FALSE
inv,cub,sqrt,inv_sqrt,Random Intercept,575.20981235067,0.68318057546645,FALSE
log,log,sqrt,inv_sqrt,Random Intercept,575.3184605916526,0.7782376035844665,FALSE
log,sqrt,sqrt,inv_sqrt,Random Intercept,575.4755998104049,0.7629109013316846,FALSE
inv_sqrt,sq,sqrt,inv_sqrt,Random Intercept,575.71737640357685,0.7122293767998076,FALSE
sqrt,inv,sqrt,inv_sqrt,Random Intercept,575.7441637180217,0.8028764598794843,FALSE
just,cub,log,inv_sqrt,Random Slope,575.8526454565462,0.7747079187945212,FALSE
just,cub,log,inv_sqrt,Random Slope + Intercept,575.8526454565462,0.7747079187945212,FALSE
sqrt,inv_sqrt,sqrt,inv_sqrt,Random Intercept,576.1057581035075,0.7911096688570599,FALSE
log,cub,inv_sqrt,inv_sqrt,Random Intercept,576.2625556314124,0.6785548332039679,FALSE
log,sq,inv,inv_sqrt,Random Intercept,576.6933408162804,0.6658866327150975,FALSE
sqrt,just,inv,inv_sqrt,Random Intercept,576.816883552611,0.7067405756812812,FALSE
just,inv,inv,inv_sqrt,Random Intercept,577.0506183919956,0.7753601587682248,FALSE
inv,just,just,inv_sqrt,Random Intercept,577.0673744376913,0.7209359596843689,FALSE
sqrt,sq,inv_sqrt,inv_sqrt,Random Intercept,577.3365782826921,0.7023119659089436,FALSE
inv_sqrt,log,just,inv_sqrt,Random Intercept,577.3595207523427,0.7664709790180434,FALSE
inv_sqrt,sqrt,just,inv_sqrt,Random Intercept,577.4502557022112,0.7507649596541933,FALSE
just,inv_sqrt,inv,inv_sqrt,Random Intercept,577.512168408874,0.7602142529687627,FALSE
just,log,inv_sqrt,inv_sqrt,Random Intercept,577.6832007800117,0.7620485854008447,FALSE
sqrt,just,log,inv_sqrt,Random Intercept,577.6851574775137,0.7466192316875511,FALSE
log,sq,log,inv_sqrt,Random Intercept,577.6966574985721,0.7167827632259637,FALSE
just,sqrt,inv_sqrt,inv_sqrt,Random Intercept,577.7944346757147,0.7454253104670296,FALSE
log,just,sqrt,inv_sqrt,Random Intercept,578.2281278845427,0.7472155526046517,FALSE
just,inv,log,inv_sqrt,Random Intercept,578.3935231339644,0.7953005973459365,FALSE
inv_sqrt,cub,sqrt,inv_sqrt,Random Intercept,578.4253902696512,0.6936144895522404,FALSE
just,inv_sqrt,log,inv_sqrt,Random Intercept,578.7199118911333,0.7835634837660983,FALSE
log,cub,inv,inv_sqrt,Random Intercept,578.7336596845124,0.6439005217985714,FALSE
sqrt,log,sqrt,inv_sqrt,Random Intercept,579.1300412864497,0.7773727893245821,FALSE
sqrt,sqrt,sqrt,inv_sqrt,Random Intercept,579.2323753099594,0.7622970391052805,FALSE
sqrt,cub,inv_sqrt,inv_sqrt,Random Intercept,579.7458252160814,0.6809586803428253,FALSE
sqrt,sq,inv,inv_sqrt,Random Intercept,580.0636567515185,0.6709529291473767,FALSE
log,inv,just,inv_sqrt,Random Intercept,580.1125787447078,0.8004188675072869,FALSE
inv_sqrt,just,just,inv_sqrt,Random Intercept,580.139737167048,0.7349376814879115,FALSE
log,cub,log,inv_sqrt,Random Intercept,580.3484264336914,0.6967826457234582,FALSE
just,just,inv_sqrt,inv_sqrt,Random Intercept,580.4718016081076,0.7283917222356767,FALSE
log,inv_sqrt,just,inv_sqrt,Random Intercept,580.481574746896,0.7880274054727174,FALSE
inv,sq,just,inv_sqrt,Random Intercept,580.5320767081538,0.6945133507722079,FALSE
just,log,inv,inv_sqrt,Random Intercept,580.5959472861016,0.7423810172924754,FALSE
just,sqrt,inv,inv_sqrt,Random Intercept,580.6923783128102,0.7228404411172155,FALSE
sqrt,sq,log,inv_sqrt,Random Intercept,581.2938614276748,0.7176191835205795,FALSE
just,log,log,inv_sqrt,Random Intercept,581.7098588910868,0.7698417916303751,FALSE
just,sqrt,log,inv_sqrt,Random Intercept,581.7758063946145,0.7547894140619856,FALSE
log,sq,sqrt,inv_sqrt,Random Intercept,581.8747089001427,0.7188758356762452,FALSE
sqrt,just,sqrt,inv_sqrt,Random Intercept,581.9404552032935,0.7468061275262262,FALSE
sqrt,cub,inv,inv_sqrt,Random Intercept,582.1188986991756,0.6482431746769053,FALSE
just,inv,sqrt,inv_sqrt,Random Intercept,582.9676773139879,0.7934122536476969,FALSE
inv,cub,just,inv_sqrt,Random Intercept,583.1737838951916,0.677410848778105,FALSE
just,inv_sqrt,sqrt,inv_sqrt,Random Intercept,583.2155760067252,0.7817355011071334,FALSE
just,just,inv,inv_sqrt,Random Intercept,583.3115197827495,0.7030339965396232,FALSE
log,log,just,inv_sqrt,Random Intercept,583.5029204275036,0.773695537367974,FALSE
log,sqrt,just,inv_sqrt,Random Intercept,583.5956935638509,0.7580923015192701,FALSE
inv_sqrt,sq,just,inv_sqrt,Random Intercept,583.6958312297451,0.7069446718622655,FALSE
just,sq,inv_sqrt,inv_sqrt,Random Intercept,583.8581650171155,0.6979513753847385,FALSE
sqrt,cub,log,inv_sqrt,Random Intercept,583.9249506546133,0.6975993917684603,FALSE
sqrt,inv,just,inv_sqrt,Random Intercept,584.0690240292951,0.7987159601363208,FALSE
sqrt,inv_sqrt,just,inv_sqrt,Random Intercept,584.3692143806295,0.7865688915710353,FALSE
just,just,log,inv_sqrt,Random Intercept,584.4419555318648,0.7393546755924262,FALSE
log,cub,sqrt,inv_sqrt,Random Intercept,584.607491745965,0.6993967091801295,FALSE
sqrt,sq,sqrt,inv_sqrt,Random Intercept,585.5283915215757,0.7187071327401069,FALSE
inv,inv,sq,inv_sqrt,Random Intercept,585.9454484866769,0.7679988266663706,FALSE
just,sqrt,sqrt,inv_sqrt,Random Intercept,586.1281807906405,0.7534788105723417,FALSE
just,log,sqrt,inv_sqrt,Random Intercept,586.1285660161187,0.768211495140352,FALSE
inv,inv_sqrt,sq,inv_sqrt,Random Intercept,586.1967931494751,0.7534366966209206,FALSE
just,cub,inv_sqrt,inv_sqrt,Random Intercept,586.2053941870654,0.6775525496653023,FALSE
log,just,just,inv_sqrt,Random Intercept,586.2924536270679,0.7421705282864223,FALSE
inv_sqrt,cub,just,inv_sqrt,Random Intercept,586.4005804627079,0.6882013080392168,FALSE
just,sq,inv,inv_sqrt,Random Intercept,586.4611835490624,0.668630798743361,FALSE
sqrt,log,just,inv_sqrt,Random Intercept,587.3280421936552,0.7724808426692764,FALSE
sqrt,sqrt,just,inv_sqrt,Random Intercept,587.3670349436695,0.7571010699180857,FALSE
just,sq,log,inv_sqrt,Random Intercept,587.9191554531097,0.7115199498089685,FALSE
sq,inv,inv_sqrt,inv_sqrt,Random Intercept,587.9922214207975,0.7527604457337631,FALSE
sq,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,588.0957057577081,0.7403545148246989,FALSE
sqrt,cub,sqrt,inv_sqrt,Random Intercept,588.2351331185536,0.6993188877589155,FALSE
just,cub,inv,inv_sqrt,Random Intercept,588.4718088049551,0.6467527329324003,FALSE
just,just,sqrt,inv_sqrt,Random Intercept,588.7467510741541,0.7384449006309082,FALSE
inv_sqrt,inv,sq,inv_sqrt,Random Intercept,588.7937485811804,0.7833831136095142,FALSE
inv,sqrt,sq,inv_sqrt,Random Intercept,588.9999604714668,0.720377895412318,FALSE
inv,log,sq,inv_sqrt,Random Intercept,589.0706266474342,0.7372820862108502,FALSE
inv_sqrt,inv_sqrt,sq,inv_sqrt,Random Intercept,589.0905198285716,0.7693321049524479,FALSE
log,sq,just,inv_sqrt,Random Intercept,589.8700552509947,0.7135361168878652,FALSE
sqrt,just,just,inv_sqrt,Random Intercept,590.0199702507014,0.7413653072865796,FALSE
just,cub,log,inv_sqrt,Random Intercept,590.4792134799618,0.6924979939475411,FALSE
sq,inv,inv,inv_sqrt,Random Intercept,590.633011099369,0.7376561661258556,FALSE
sq,sqrt,inv_sqrt,inv_sqrt,Random Intercept,590.6630779711729,0.7115218534620728,FALSE
sq,inv_sqrt,inv,inv_sqrt,Random Intercept,590.7777923530739,0.7232166565524867,FALSE
sq,log,inv_sqrt,inv_sqrt,Random Intercept,590.8458959451463,0.7263441041845337,FALSE
just,inv,just,inv_sqrt,Random Intercept,591.2908837487299,0.7887549048593112,FALSE
just,inv_sqrt,just,inv_sqrt,Random Intercept,591.4792473206766,0.7766477473070016,FALSE
inv,just,sq,inv_sqrt,Random Intercept,591.5322292687335,0.703769710161355,FALSE
inv_sqrt,sqrt,sq,inv_sqrt,Random Intercept,592.0051847841611,0.736348773420801,FALSE
inv_sqrt,log,sq,inv_sqrt,Random Intercept,592.0184615060997,0.7533925541487084,FALSE
just,sq,sqrt,inv_sqrt,Random Intercept,592.2033617319538,0.7114328131653261,FALSE
sq,inv,log,inv_sqrt,Random Intercept,592.2677411599493,0.7573308352602736,FALSE
sq,inv_sqrt,log,inv_sqrt,Random Intercept,592.2996901872361,0.7457910054264978,FALSE
log,cub,just,inv_sqrt,Random Intercept,592.5968706131309,0.6939904135715358,FALSE
sq,just,inv_sqrt,inv_sqrt,Random Intercept,593.0785824150084,0.6968924842090406,FALSE
sq,sqrt,inv,inv_sqrt,Random Intercept,593.3436035718562,0.6897527493878891,FALSE
sqrt,sq,just,inv_sqrt,Random Intercept,593.5392219193177,0.7129704392992716,FALSE
sq,log,inv,inv_sqrt,Random Intercept,593.5441726353748,0.7069112978302661,FALSE
just,sqrt,just,inv_sqrt,Random Intercept,594.2679557705001,0.7476408719302112,FALSE
just,log,just,inv_sqrt,Random Intercept,594.329151396905,0.7627229417782594,FALSE
inv_sqrt,just,sq,inv_sqrt,Random Intercept,594.593092338908,0.7192533042382713,FALSE
sq,sqrt,log,inv_sqrt,Random Intercept,594.7752738335981,0.7192313405448212,FALSE
inv,sq,sq,inv_sqrt,Random Intercept,594.8249284612888,0.6754165779785151,FALSE
just,cub,sqrt,inv_sqrt,Random Intercept,594.8386155357695,0.6930600399760812,FALSE
log,inv,sq,inv_sqrt,Random Intercept,594.9225029896575,0.79064013170271,FALSE
sq,log,log,inv_sqrt,Random Intercept,594.9920890616052,0.7328595950071103,FALSE
log,inv_sqrt,sq,inv_sqrt,Random Intercept,595.2100618631857,0.7770443061516689,FALSE
sq,just,inv,inv_sqrt,Random Intercept,595.7025407438729,0.6730099751065111,FALSE
sq,sq,inv_sqrt,inv_sqrt,Random Intercept,596.0704994757655,0.6719971731483287,FALSE
sqrt,cub,just,inv_sqrt,Random Intercept,596.2398307111179,0.6935545429724458,FALSE
sq,inv_sqrt,sqrt,inv_sqrt,Random Intercept,596.8030529188271,0.7423075336899657,FALSE
just,just,just,inv_sqrt,Random Intercept,596.8337821175495,0.7323251376682298,FALSE
sq,inv,sqrt,inv_sqrt,Random Intercept,596.8413571163926,0.7539446371112056,FALSE
sq,just,log,inv_sqrt,Random Intercept,597.1882993288551,0.7057765402227858,FALSE
inv,cub,sq,inv_sqrt,Random Intercept,597.362964252245,0.6573836593928392,FALSE
inv_sqrt,sq,sq,inv_sqrt,Random Intercept,597.9787275024181,0.6892471099375579,FALSE
log,sqrt,sq,inv_sqrt,Random Intercept,598.1304275135631,0.7444841312870522,FALSE
log,log,sq,inv_sqrt,Random Intercept,598.1374881091988,0.7614143370063299,FALSE
sq,cub,inv_sqrt,inv_sqrt,Random Intercept,598.1919831652096,0.6563025556097879,FALSE
sq,sq,inv,inv_sqrt,Random Intercept,598.4707367455248,0.64530055634678,FALSE
sqrt,inv,sq,inv_sqrt,Random Intercept,598.8409314457149,0.7890263519961446,FALSE
inv,inv,cub,inv_sqrt,Random Intercept,599.0607101795406,0.755058421819452,FALSE
sqrt,inv_sqrt,sq,inv_sqrt,Random Intercept,599.063805339098,0.7756667779605495,FALSE
sq,sqrt,sqrt,inv_sqrt,Random Intercept,599.157254271478,0.7158868141783307,FALSE
inv,inv_sqrt,cub,inv_sqrt,Random Intercept,599.2501122103727,0.738909666836655,FALSE
sq,log,sqrt,inv_sqrt,Random Intercept,599.4290001824701,0.7293938356237296,FALSE
just,sq,just,inv_sqrt,Random Intercept,600.2255429310079,0.7049801564425561,FALSE
sq,cub,inv,inv_sqrt,Random Intercept,600.2705480531162,0.6286613584333137,FALSE
sq,sq,log,inv_sqrt,Random Intercept,600.2802173270113,0.6827136255207219,FALSE
inv_sqrt,cub,sq,inv_sqrt,Random Intercept,600.579092582117,0.669483867590547,FALSE
log,just,sq,inv_sqrt,Random Intercept,600.7288323598773,0.7272898412483543,FALSE
cub,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,601.2212226007211,0.6877266306366379,FALSE
cub,inv,inv_sqrt,inv_sqrt,Random Intercept,601.4146626086039,0.6988200662371328,FALSE
sq,just,sqrt,inv_sqrt,Random Intercept,601.5337196754587,0.702626151646038,FALSE
inv_sqrt,inv,cub,inv_sqrt,Random Intercept,601.8563828475925,0.7722348151685826,FALSE
sqrt,sqrt,sq,inv_sqrt,Random Intercept,601.8765245673878,0.7435503626246113,FALSE
inv,sqrt,cub,inv_sqrt,Random Intercept,601.8918430934475,0.7024277153180395,FALSE
sqrt,log,sq,inv_sqrt,Random Intercept,601.9331039347632,0.7602698322165669,FALSE
inv,log,cub,inv_sqrt,Random Intercept,602.0483197902906,0.7210490937337045,FALSE
inv_sqrt,inv_sqrt,cub,inv_sqrt,Random Intercept,602.0990100766193,0.7566825356374928,FALSE
sq,sqrt,just,inv_sqrt,Random Slope,602.6051966147861,0.9795555367430998,FALSE
sq,sqrt,just,inv_sqrt,Random Slope + Intercept,602.6051966147861,0.9795555367430998,FALSE
sq,cub,log,inv_sqrt,Random Intercept,602.617528534384,0.6679892027201955,FALSE
just,cub,just,inv_sqrt,Random Intercept,602.8573154986274,0.6865923822283884,FALSE
cub,sqrt,inv_sqrt,inv_sqrt,Random Intercept,603.2011250914145,0.6642906125769772,FALSE
cub,log,inv_sqrt,inv_sqrt,Random Intercept,603.6707746168343,0.6759746446874597,FALSE
cub,inv_sqrt,inv,inv_sqrt,Random Intercept,603.8732132777701,0.6675494734977816,FALSE
cub,inv,inv,inv_sqrt,Random Intercept,604.0477803881909,0.6802428273323525,FALSE
log,sq,sq,inv_sqrt,Random Intercept,604.139805150469,0.6966029556495056,FALSE
inv,just,cub,inv_sqrt,Random Intercept,604.332849970134,0.6842180817688738,FALSE
sqrt,just,sq,inv_sqrt,Random Intercept,604.4349307930066,0.7265288662404347,FALSE
sq,sq,sqrt,inv_sqrt,Random Intercept,604.6230606545867,0.6800278586052904,FALSE
inv_sqrt,sqrt,cub,inv_sqrt,Random Intercept,604.8655717252192,0.7203103859738584,FALSE
inv_sqrt,log,cub,inv_sqrt,Random Intercept,604.9585011197827,0.7390809652466217,FALSE
sq,inv_sqrt,just,inv_sqrt,Random Intercept,605.0361676267319,0.7354679786643273,FALSE
sq,inv,just,inv_sqrt,Random Intercept,605.1304279888465,0.7476557789917138,FALSE
cub,just,inv_sqrt,inv_sqrt,Random Intercept,605.3583940260447,0.6534251353588669,FALSE
cub,inv_sqrt,log,inv_sqrt,Random Intercept,605.3870240565943,0.6936871726840302,FALSE
cub,inv,log,inv_sqrt,Random Intercept,605.6329345719506,0.704177008113382,FALSE
cub,sqrt,inv,inv_sqrt,Random Intercept,605.8103990939,0.6410188695990211,FALSE
just,inv,sq,inv_sqrt,Random Intercept,606.0256291226381,0.7785066998888721,FALSE
just,inv_sqrt,sq,inv_sqrt,Random Intercept,606.1388739451902,0.7651326153264789,FALSE
cub,log,inv,inv_sqrt,Random Intercept,606.3170460750027,0.6541701942119114,FALSE
log,cub,sq,inv_sqrt,Random Intercept,606.763630322568,0.675995189918739,FALSE
sq,cub,sqrt,inv_sqrt,Random Intercept,607.0481910519222,0.6657723008683615,FALSE
sq,sqrt,just,inv_sqrt,Random Intercept,607.2796150286239,0.7080825557825956,FALSE
cub,sqrt,log,inv_sqrt,Random Intercept,607.3179498897046,0.6716391150526265,FALSE
inv_sqrt,just,cub,inv_sqrt,Random Intercept,607.3671477322412,0.7015499246375213,FALSE
inv,sq,cub,inv_sqrt,Random Intercept,607.4470828330155,0.6534261237549046,FALSE
sq,log,just,inv_sqrt,Random Intercept,607.6048777503473,0.7220403621794205,FALSE
sqrt,sq,sq,inv_sqrt,Random Intercept,607.7933536208933,0.6960612836600092,FALSE
cub,log,log,inv_sqrt,Random Intercept,607.80010590738,0.6826289469286602,FALSE
cub,just,inv,inv_sqrt,Random Intercept,607.8959093459227,0.6290087537566382,FALSE
log,inv,cub,inv_sqrt,Random Intercept,607.9309870238665,0.7805538438519511,FALSE
cub,sq,inv_sqrt,inv_sqrt,Random Intercept,607.9526297355197,0.6363715699021858,FALSE
log,inv_sqrt,cub,inv_sqrt,Random Intercept,608.1703495371337,0.7655237349830709,FALSE
just,sqrt,sq,inv_sqrt,Random Intercept,608.7493903208924,0.7333897224747763,FALSE
just,log,sq,inv_sqrt,Random Intercept,608.9024206748002,0.749850049842336,FALSE
cub,just,log,inv_sqrt,Random Intercept,609.4925824363597,0.6613781669119914,FALSE
sq,just,just,inv_sqrt,Random Intercept,609.6111704691143,0.6944549454132587,FALSE
cub,inv_sqrt,sqrt,inv_sqrt,Random Intercept,609.8256534342166,0.688739688726996,FALSE
cub,cub,inv_sqrt,inv_sqrt,Random Intercept,609.8383252714405,0.6267973217964947,FALSE
inv,cub,cub,inv_sqrt,Random Intercept,609.8393548334473,0.6342277859254565,FALSE
cub,inv,sqrt,inv_sqrt,Random Intercept,610.13175785798,0.6994597641062217,FALSE
